_Id;_PostTypeId;_AcceptedAnswerId;_CreationDate;_Score;_ViewCount;_OwnerUserId;_LastEditorUserId;_LastEditDate;_LastActivityDate;_Title;_Tags;_AnswerCount;_CommentCount;_FavoriteCount
7530;1;;2016-07-23T11:35:10.480;1;17;5300;;;2016-07-23T11:35:10.480;Derive radiation exposure from DICOM files;<medical-imaging><radioactivity>;0;0;
7531;1;;2016-07-23T12:22:10.133;1;89;5301;;;2016-07-23T13:03:32.257;Is it possible to tell if a person is awake or sleeping by capturing his finger print at that moment?;<sleep><blood><physiology>;1;1;
7532;2;;2016-07-23T13:03:32.257;1;;5143;;;2016-07-23T13:03:32.257;;;;1;
7533;1;;2016-07-23T20:51:03.357;1;18;5303;5303;2016-07-24T09:29:30.263;2016-07-24T09:29:30.263;The effect of Wearing Contact Lenses during Working hours;<eye><lenses>;0;0;
7534;1;8882;2016-07-23T21:52:56.933;2;53;843;;;2016-08-17T19:19:57.127;Why does breathing stop during cardiac arrest?;<cardiology><breathing><emergency><cpr>;1;1;2
7535;2;;2016-07-23T22:27:58.540;1;;856;;;2016-07-23T22:27:58.540;;;;0;
7536;1;7537;2016-07-24T06:46:12.853;2;512;5305;5405;2017-02-17T01:17:21.890;2017-02-17T01:17:21.890;Why is Lamisil Once (terbinafine film-forming solution) marketed for athlete's foot, but not for jock itch or ringworm?;<medications><fungal-infection><athletes-foot><jock-itch-tinea-cruris><ringworm>;1;0;
7537;2;;2016-07-24T06:46:12.853;1;;5305;5305;2016-07-24T07:23:13.760;2016-07-24T07:23:13.760;;;;0;
7540;1;7548;2016-07-24T14:21:21.707;3;70;5308;1658;2016-07-28T10:13:21.637;2016-07-28T10:13:21.637;How does a late term abortion work?;<pregnancy><surgery>;1;0;
7541;1;;2016-07-24T17:03:38.303;0;8;4966;;;2016-07-24T17:03:38.303;What is the evidence for the health effects of frying with olive oil;<oil><cooking>;0;2;
7542;1;;2016-07-24T20:29:04.483;2;47;5280;5280;2016-07-24T22:41:02.133;2016-07-24T22:41:02.133;Can nasal congestion cause fatigue..?;<sleep><nose><fatigue>;0;1;
7543;1;7547;2016-07-24T20:37:37.760;3;136;5310;5310;2016-07-24T20:51:35.860;2016-07-27T06:42:44.453;UTI bacteria climbing up urine stream!;<infection><bacteria>;1;1;
7545;2;;2016-07-25T01:15:56.787;0;;179;;;2016-07-25T01:15:56.787;;;;0;
7547;2;;2016-07-25T12:00:08.900;4;;5266;;;2016-07-25T12:00:08.900;;;;7;
7548;2;;2016-07-25T12:20:07.833;2;;5266;;;2016-07-25T12:20:07.833;;;;1;
7549;2;;2016-07-25T14:47:50.950;2;;5316;5316;2016-07-26T05:27:37.513;2016-07-26T05:27:37.513;;;;3;
7551;1;;2016-07-25T16:09:17.693;1;67;2083;5266;2016-08-02T05:29:28.103;2016-08-02T05:29:28.103;What is the latest evidence on underwear affecting sperm count?;<sperm><sperm-count>;1;0;
7555;1;;2016-07-26T02:18:01.057;0;16;5313;;;2016-07-26T02:18:01.057;Which is the best quietest air purifier for bedroom?;<sleep>;0;1;
7556;1;;2016-07-26T06:17:49.967;4;35;5322;;;2016-08-03T04:37:09.580;How can I access my medical records in the United States?;<medical-records>;1;2;1
7557;1;;2016-07-26T08:51:56.640;1;9;5323;5323;2016-07-26T09:05:10.780;2016-07-26T09:05:10.780;Finding ""Type of Service"" code(s) for specific procedures/CPT codes;<health-informatics>;0;0;
7558;1;7567;2016-07-26T09:42:20.860;3;67;5324;5327;2016-07-27T16:48:13.553;2016-07-27T16:48:13.553;How does sensitivity on teeth heal?;<dentistry>;1;0;
7560;1;;2016-07-26T11:58:08.117;0;64;5325;5327;2016-08-01T08:19:25.300;2016-08-01T08:19:25.300;I feel vomit while eating with my girlfriend, what's the reason?;<vomit>;0;2;
7561;2;;2016-07-26T13:22:09.177;-1;;5295;;;2016-07-26T13:22:09.177;;;;4;
7563;2;;2016-07-26T20:01:10.910;-2;;5328;;;2016-07-26T20:01:10.910;;;;0;
7564;1;;2016-07-26T20:17:23.410;2;92;5329;6563;2017-02-03T01:52:10.437;2017-02-07T18:49:18.293;Is it normal for a lady to experience blood after intercourse a month after her hymen was broken?;<sex><vagina><sexual-penetration><hymen><vulva>;1;0;
7565;1;;2016-07-26T20:30:13.310;0;26;;5405;2017-03-10T18:23:08.283;2017-03-10T18:23:08.283;What causes the long term physical pain symptoms of Ross River Virus?;<symptoms><virus><mosquito><stiff-tight-joints><ross-river-virus>;0;0;
7566;1;;2016-07-27T02:40:14.957;1;17;5280;;;2016-11-25T11:05:11.597;How effective is deviated septum surgical procedure?;<surgery><nose>;0;0;
7567;2;;2016-07-27T03:13:32.073;3;;167;;;2016-07-27T03:13:32.073;;;;3;
7568;2;;2016-07-27T03:15:21.473;4;;5332;944;2017-02-07T18:49:18.293;2017-02-07T18:49:18.293;;;;4;
7570;2;;2016-07-27T18:14:44.073;0;;55;;;2016-07-27T18:14:44.073;;;;0;
7571;2;;2016-07-27T18:22:09.167;0;;55;;;2016-07-27T18:22:09.167;;;;0;
7573;2;;2016-07-27T18:34:30.140;1;;55;;;2016-07-27T18:34:30.140;;;;1;
7574;2;;2016-07-27T19:07:17.523;0;;55;;;2016-07-27T19:07:17.523;;;;0;
7575;2;;2016-07-27T19:28:57.230;1;;55;;;2016-07-27T19:28:57.230;;;;0;
7576;1;;2016-07-27T21:38:10.467;0;16;5336;;;2016-07-27T21:38:10.467;is a steady constant bleeding normal for thrombosed hemorrhoids?;<hemorrhoids>;0;1;
7577;1;8795;2016-07-28T00:28:40.227;0;40;5338;;;2016-08-11T14:03:27.673;Effect of Debrox with tubes in ears as a child?;<hearing><ear>;1;1;
7580;1;;2016-07-28T07:37:52.910;2;61;5339;;;2016-07-28T20:40:04.490;Did my dentist lie to me?;<dentistry>;1;2;
7581;2;;2016-07-28T10:31:26.427;-2;;5343;;;2016-07-28T10:31:26.427;;;;1;
7582;2;;2016-07-28T11:40:12.593;0;;7;;;2016-07-28T11:40:12.593;;;;0;
7584;1;;2016-07-28T13:53:23.447;1;22;5348;5348;2016-07-28T14:48:49.790;2016-07-28T14:48:49.790;Health implications of bean bag chairs;<posture><ergonomics>;0;2;
7585;1;;2016-07-28T14:04:02.990;1;4;5349;;;2016-07-28T14:04:02.990;Can Steinert syndrome be developed passed the thirties?;<muscle><genetics>;0;0;
7587;2;;2016-07-28T17:42:32.130;2;;167;;;2016-07-28T17:42:32.130;;;;0;
7588;1;;2016-07-27T19:07:01.860;0;99;5353;;;2016-09-27T10:05:06.570;Does Higher Eating Frequency Increase Metabolism?;<diet><metabolism>;3;4;
7590;2;;2016-07-28T20:08:12.773;0;;5352;;;2016-07-28T20:08:12.773;;;;1;
7591;1;;2016-07-28T20:16:01.217;0;10;1437;;;2016-07-28T20:16:01.217;How much time does it take for gallstones to cause pancreatitis?;<gastroenterology><gallbladder><pancreas>;0;0;
7592;2;;2016-07-28T20:33:00.463;1;;5218;;;2016-07-28T20:33:00.463;;;;0;
7593;2;;2016-07-28T20:40:04.490;1;;5218;;;2016-07-28T20:40:04.490;;;;0;
7594;2;;2016-07-28T20:43:27.850;1;;5218;;;2016-07-28T20:43:27.850;;;;0;
7596;1;;2016-07-28T21:25:22.663;1;53;5354;479;2016-07-30T06:11:24.250;2016-10-12T16:29:31.127;Does milk really affect sleep?;<sleep><milk>;1;1;
7598;1;7668;2016-07-29T05:38:33.920;0;18;5357;;;2016-08-03T15:40:30.647;Will my retainers ever become comfortable again? or do I need new ones?;<dentistry><orthopedics>;1;0;0
7599;2;;2016-07-29T06:05:04.310;2;;1247;1233;2016-08-02T05:29:14.993;2016-08-02T05:29:14.993;;;;3;
7601;1;7609;2016-07-29T12:52:47.270;1;67;5080;;;2016-07-30T07:37:57.793;Is it bad if I don't eat in the morning, as long as I eat enough?;<diet>;1;0;1
7602;1;;2016-07-29T15:34:05.583;0;36;5361;837;2016-09-24T11:28:32.483;2016-09-24T11:28:32.483;Eczema Around Mouth - Dry, Itch and Flaky;<medications><dentistry><moisturize>;0;2;
7604;1;;2016-07-29T17:18:27.130;3;88;5362;;;2016-09-29T21:46:55.847;Map of ragweed infested countries;<allergy><allergen>;1;0;1
7606;1;;2016-07-29T17:42:38.187;1;39;5365;5365;2016-07-29T18:00:58.763;2016-08-31T15:01:49.340;Tetanus antibodies;<blood-tests><immune-system>;1;0;1
7607;2;;2016-07-29T18:41:51.900;2;;805;;;2016-07-29T18:41:51.900;;;;4;
7608;1;;2016-07-29T21:39:58.983;1;13;5360;;;2016-07-29T21:39:58.983;Is there any benefit to seeking autism/Aspergers diagnosis as an adult?;<diagnosis><autism>;0;0;
7609;2;;2016-07-30T07:37:57.793;4;;5352;;;2016-07-30T07:37:57.793;;;;0;
7610;1;;2016-07-30T07:13:29.310;2;621;1303;837;2016-09-21T17:44:20.583;2016-09-23T02:27:13.757;Why don't gum abscesses heal on their own?;<dermatology><dentistry><infection><oral-health><gums>;1;4;
7611;1;;2016-07-30T14:42:40.683;1;82;1437;;;2016-07-30T14:42:40.683;Is there any evidence that phytic acid in oats can be dangerous?;<nutrition>;0;3;
7612;1;7620;2016-07-30T20:51:10.797;0;366;755;;;2017-01-24T04:39:07.083;Can aluminum in pots with aluminum encapsulated base leak into food?;<cooking>;2;0;0
7613;1;;2016-07-30T23:11:30.040;1;37;5371;5371;2016-08-02T13:25:34.283;2016-08-02T13:25:34.283;How many never leave the hospital?;<statistics>;1;0;
7615;1;;2016-07-30T12:38:00.207;1;55;5371;;;2016-07-31T11:13:50.867;What are ""residual"" diseases?;<statistics>;1;0;
7616;2;;2016-07-30T19:44:45.120;3;;5378;;;2016-07-30T19:44:45.120;;;;0;
7618;2;;2016-07-31T16:29:16.410;1;;805;;;2016-07-31T16:29:16.410;;;;0;
7619;2;;2016-07-31T21:29:11.500;1;;5362;;;2016-07-31T21:29:11.500;;;;1;
7620;2;;2016-07-31T23:56:46.083;0;;805;;;2016-07-31T23:56:46.083;;;;2;
7621;1;9814;2016-08-01T04:30:53.257;3;56;1638;;;2016-10-28T18:06:54.187;What is the medical difference between physical and mental sleep?;<sleep><fatigue>;1;0;1
7622;2;;2016-08-01T04:51:31.523;-1;;1247;;;2016-08-01T04:51:31.523;;;;0;
7623;2;;2016-08-01T05:01:02.267;1;;1247;;;2016-08-01T05:01:02.267;;;;0;
7624;1;8684;2016-08-01T06:48:09.450;0;59;1983;613;2016-12-01T02:28:46.110;2016-12-01T02:28:46.110;Most common diseases associated with low GGT;<liver>;1;2;
7625;1;;2016-08-01T10:20:47.873;0;41;5381;;;2016-08-10T12:16:20.857;Recommendation for long-lasting (eg 1 week) airproof and waterproof plaster?;<dermatology>;1;7;
7627;1;7635;2016-08-01T13:36:20.907;0;32;3331;;;2016-08-01T18:12:01.247;Why is Diarrhoea (or, Diarrhea) not classified as a Vector-borne disease?;<food-safety><disease-transmission><disease>;2;0;
7629;1;;2016-08-01T14:23:05.790;0;7;5384;;;2016-08-01T14:23:05.790;intraocular lenses/ cataract surgery;<eye>;0;0;
7630;1;;2016-08-01T14:49:02.513;0;103;3331;3331;2016-08-03T12:33:44.427;2017-01-03T09:42:32.060;How to reduce weight-caused man boobs (psuedogynaecomastia)?;<exercise><surgery><weight><weight-loss><body-fat>;2;0;
7631;2;;2016-08-01T14:49:22.763;1;;5383;;;2016-08-01T14:49:22.763;;;;1;
7632;1;;2016-08-01T15:04:04.477;1;37;5386;;;2016-08-01T17:53:45.090;Is it true if you don't wear sunglasses when it is sunny out, you will get cataracts when you're old?;<eye>;1;0;
7633;2;;2016-08-01T17:25:13.240;2;;3086;;;2016-08-01T17:25:13.240;;;;0;
7634;2;;2016-08-01T17:53:45.090;1;;11;;;2016-08-01T17:53:45.090;;;;0;
7635;2;;2016-08-01T18:12:01.247;1;;5146;;;2016-08-01T18:12:01.247;;;;0;
7636;2;;2016-08-01T18:36:31.153;5;;805;;;2016-08-01T18:36:31.153;;;;1;
7637;2;;2016-08-01T18:59:23.260;5;;5146;5146;2016-08-06T20:55:44.567;2016-08-06T20:55:44.567;;;;4;
7638;1;;2016-08-01T23:08:46.287;2;37;5388;;;2016-08-02T08:55:54.337;How much tuna can I eat a week without running into mercury issues?;<nutrition><diet><side-effects><treatment><exercise>;1;0;
7640;2;;2016-08-02T08:32:02.383;1;;5266;;;2016-08-02T08:32:02.383;;;;2;
7641;2;;2016-08-02T08:55:54.337;2;;5266;;;2016-08-02T08:55:54.337;;;;0;
7642;1;7655;2016-08-02T09:27:36.657;6;58;5390;6563;2017-03-07T10:55:34.107;2017-03-07T10:55:34.107;Myelin regeneration in Acute Disseminated Encephalomyelitis (Children);<neurology><myelin-sheath><adem-encephalomyelitis><demyelinating-disease>;1;2;
7645;1;;2016-08-02T10:54:17.793;1;184;2331;5405;2016-10-03T05:16:09.727;2016-12-02T06:47:36.653;Im buying BCAA's for building muscles but afraid of losing serotonin;<exercise><muscle><body-weight><serotonin>;1;0;
7649;2;;2016-08-02T13:38:15.120;1;;5266;5266;2016-08-02T15:31:06.240;2016-08-02T15:31:06.240;;;;7;
7652;1;;2016-08-02T18:26:20.877;0;93;5395;;;2016-08-03T16:01:27.513;How much water is too much?;<water>;1;0;
7653;2;;2016-08-02T19:19:34.583;4;;3002;3002;2016-08-03T16:01:27.513;2016-08-03T16:01:27.513;;;;0;
7654;1;;2016-08-02T20:54:21.040;4;132;5395;;;2016-12-09T15:31:59.193;What are the best hours to sleep?;<sleep>;1;0;4
7655;2;;2016-08-02T21:42:58.203;6;;5016;5016;2016-08-11T12:42:48.610;2016-08-11T12:42:48.610;;;;4;
7657;1;;2016-08-03T03:00:12.673;2;84;5280;;;2017-01-04T19:17:39.747;Permanent stuffy nose...?;<breathing><nose>;3;2;
7658;2;;2016-08-03T03:52:38.670;5;;837;837;2016-09-23T02:27:13.757;2016-09-23T02:27:13.757;;;;0;
7659;2;;2016-08-03T04:10:55.247;2;;837;;;2016-08-03T04:10:55.247;;;;0;
7661;5;;2016-08-03T04:36:58.760;0;;-1;-1;2016-08-03T04:36:58.760;2016-08-03T04:36:58.760;;;;0;
7662;4;;2016-08-03T04:36:58.760;0;;837;837;2016-09-21T17:44:28.007;2016-09-21T17:44:28.007;;;;0;
7663;2;;2016-08-03T08:15:01.697;4;;2615;2615;2016-08-03T08:21:06.040;2016-08-03T08:21:06.040;;;;0;
7665;1;7666;2016-08-03T10:15:17.993;6;41;5399;5146;2016-09-21T17:43:58.233;2016-09-21T17:43:58.233;Parkinson's Disease and Pesticides;<neurology><prevention><dementia><parkinson>;1;6;
7666;2;;2016-08-03T10:21:39.977;6;;5266;5266;2016-08-04T10:49:35.330;2016-08-04T10:49:35.330;;;;4;
7668;2;;2016-08-03T15:40:30.647;0;;837;;;2016-08-03T15:40:30.647;;;;0;
7669;2;;2016-08-03T16:01:29.367;0;;5371;;;2016-08-03T16:01:29.367;;;;0;
7670;1;7672;2016-08-03T17:08:43.943;1;38;2190;;;2016-08-03T19:30:22.340;Calorie content of foods;<nutrition><weight-loss><calories>;1;0;
7671;1;;2016-08-03T17:42:48.820;1;12;1683;;;2016-08-03T17:42:48.820;Cough that decreases on lying on stomach;<practice-of-medicine><cough>;0;0;
7672;2;;2016-08-03T18:54:32.520;4;;3002;3002;2016-08-03T19:30:22.340;2016-08-03T19:30:22.340;;;;3;
7673;2;;2016-08-03T21:42:33.280;5;;3504;3504;2016-08-20T19:34:44.673;2016-08-20T19:34:44.673;;;;2;
7674;1;;2016-08-03T22:14:54.860;0;9;5404;;;2016-08-03T22:14:54.860;Coughing since 3 weeks, suspected pertussis, smear/blood test advisable?;<infection><cough>;0;2;
7675;1;;2016-08-03T22:49:07.543;1;31;5405;5405;2016-10-06T01:34:10.337;2016-10-06T01:34:10.337;What would be the reason, despite constant vomit & diarrhea, for no uninentional weight loss? Tumor?;<gastroenterology><weight><vomit><tumors><diarrhea>;0;1;
7676;1;9279;2016-08-03T23:44:02.137;4;332;5405;5405;2016-10-06T02:39:21.233;2016-10-06T02:39:21.233;Do collagen supplements help ease some of the symtoms of Lupus?;<autoimmune-disease><supplement><lupus><collagen><joints>;1;2;
8676;1;;2016-08-04T01:55:23.783;2;114;11;11;2016-08-05T07:36:41.877;2016-08-16T14:03:45.470;Could refugees live off of oil and multivitamins (and maybe some protein)?;<nutrition><diet><digestion><calories>;3;6;
8678;1;;2016-08-04T03:35:42.770;1;13;6408;6563;2017-02-07T04:42:22.057;2017-02-07T04:42:22.057;Subungual Hematoma;<trauma><nails><toe><cuticle><blood-blister>;0;1;
8679;2;;2016-08-04T05:53:36.940;1;;333;;;2016-08-04T05:53:36.940;;;;1;
8680;1;;2016-08-04T05:56:38.440;0;23;43;;;2016-08-04T20:21:22.447;Arm exercises: when to alternate arms?;<exercise><tendinopathy><prevention><physiotherapy>;0;4;
8681;1;;2016-08-04T08:04:20.370;0;77;5243;5402;2016-08-04T08:27:53.933;2016-08-04T15:27:36.817;Eating fruit is not so healthy?;<nutrition><fruits>;1;3;
8682;1;8749;2016-08-04T09:14:06.967;6;102;6411;6411;2016-08-04T12:59:22.487;2016-08-12T20:04:22.797;Difference in pain perception between women and men?;<pain>;2;1;
8683;1;;2016-08-04T09:18:07.413;2;17;588;;;2016-08-04T09:18:07.413;What percentage of the population profits from getting their ears cleaned by a doctor?;<hearing>;0;0;
8684;2;;2016-08-04T09:58:28.523;0;;6411;;;2016-08-04T09:58:28.523;;;;0;
8685;1;8686;2016-08-04T10:21:25.583;3;76;6412;;;2016-08-11T17:36:19.770;Heart Attack Risk Score calculation;<cardiology><prevention><cardiovascular-disease>;1;0;
8686;2;;2016-08-04T10:32:58.007;7;;5146;5146;2016-08-11T17:36:19.770;2016-08-11T17:36:19.770;;;;3;
8687;1;;2016-08-04T11:25:28.973;1;16;6413;;;2016-08-04T11:25:28.973;What's the clinical name of the disease for which brain stop functioning but surprisingly there's no symptom of damage to the body?;<mental-health><brain>;0;1;
8688;1;;2016-08-04T12:07:51.643;4;20;6414;5405;2016-11-11T15:11:35.040;2016-11-11T15:11:35.040;Any benefits (or harms) for hair removal (beyond possible aesthetic reasons)?;<hygiene><benefits><hair-removal><waxing><laser-hair-removal>;0;1;
8690;2;;2016-08-04T13:16:08.787;0;;5383;;;2016-08-04T13:16:08.787;;;;0;
8691;1;;2016-08-04T13:30:04.843;3;19;6415;;;2016-08-04T13:30:04.843;Is diarrhea acidic?;<nutrition>;0;0;
8692;2;;2016-08-04T14:09:25.187;0;;5266;;;2016-08-04T14:09:25.187;;;;3;
8693;2;;2016-08-04T15:27:36.817;1;;3002;;;2016-08-04T15:27:36.817;;;;0;
8694;1;;2016-08-04T15:35:31.857;0;32;3382;;;2016-08-05T04:50:48.847;Romove Pimples and marks;<oil-of-skin>;0;0;
8695;1;8715;2016-08-04T15:53:44.597;2;85;6416;;;2016-08-17T10:36:57.447;Could we cure HIV through transplantation of white blood cells resistant to HIV?;<hiv>;1;1;
8696;1;;2016-08-04T17:31:25.613;0;12;6417;;;2016-08-04T17:31:25.613;Does burning food significantly change it's caloric content?;<nutrition><calories>;0;0;
8697;1;9060;2016-08-04T19:14:43.933;1;52;6409;;;2016-08-31T00:15:27.917;How do nuts fit into the ketogenic diet?;<nutrition><diet>;1;2;
8698;1;8699;2016-08-01T19:35:05.880;1;91;5243;3704;2016-09-21T17:44:12.050;2016-09-23T02:22:02.710;Normal resting heart rate and how to measure it;<measurement><heart-rate>;2;1;
8699;2;;2016-08-02T13:03:22.827;5;;;;;2016-08-02T13:03:22.827;;;;6;
8700;2;;2016-08-04T21:16:37.187;0;;5218;;;2016-08-04T21:16:37.187;;;;0;
8701;2;;2016-08-05T03:47:18.737;0;;1247;;;2016-08-05T03:47:18.737;;;;1;
8702;2;;2016-08-05T04:13:37.740;-1;;1247;;;2016-08-05T04:13:37.740;;;;0;
8704;1;;2016-08-05T06:49:28.667;3;39;5400;5400;2016-08-05T06:59:22.963;2017-01-26T20:28:25.673;Are there any examples that gave a person new mental abililities after a head injury?;<brain><injury>;1;4;2
8707;1;;2016-08-06T09:48:18.293;0;8;2994;;;2016-08-06T09:48:18.293;Light bumps and ear irritation;<diagnosis><differential-diagnosis>;0;0;
8709;1;;2016-08-05T14:26:13.937;0;105;;6432;2016-09-21T17:42:57.600;2016-09-21T17:42:57.600;Vicryl suture not dissolving;<surgery>;0;2;
8713;1;;2016-08-06T18:37:52.003;2;27;6425;6425;2016-08-15T14:57:31.417;2016-08-15T14:57:31.417;How do sterile bandages stay sterile if the packaging can absorb and release air?;<wound-care>;0;2;
8714;1;;2016-08-06T19:02:43.730;0;7;6426;;;2016-08-06T19:02:43.730;Weight/Heat Sensitivity relationship experience;<body-fat><cognitive-science>;0;1;
8715;2;;2016-08-06T21:37:19.450;3;;5146;;;2016-08-06T21:37:19.450;;;;0;
8716;1;;2016-08-06T23:36:56.837;1;13;6428;;;2016-08-06T23:36:56.837;Does lemon burns the food in your stomach;<weight-loss>;0;1;
8718;1;;2016-08-07T16:48:55.183;0;19;43;;;2016-08-07T16:48:55.183;Do growth hormone intakes help heal a tendinopathy?;<tendinopathy><growth-hormones>;0;0;
8721;1;8738;2016-08-07T21:11:27.977;3;112;5080;6563;2016-10-03T15:43:33.687;2016-10-06T13:38:49.073;Does a hot bath effect fertility in men?;<reproduction><fertility><heat>;2;0;1
8726;1;;2016-08-08T03:59:19.950;2;54;6435;;;2016-11-13T03:40:05.270;Safe alternatives to painkillers/nsaid?;<headache>;1;2;
8728;1;8752;2016-08-08T09:51:24.103;1;32;5377;453;2016-08-09T12:40:36.053;2016-08-09T19:14:31.503;Insulin and cellular glucose capture;<diabetes><type-1-diabetes>;1;0;
8730;1;;2016-08-08T11:18:54.223;1;17;588;;;2016-08-08T11:18:54.223;Which dental probiotics product is the most effective?;<dentistry>;0;0;
8731;1;;2016-08-08T12:08:26.333;1;21;6437;5405;2017-03-09T19:44:03.937;2017-03-09T19:44:03.937;Water filter (expired);<lasting-effects-duration><expiration-dates><water-filter-purifier><contaminate><public-sanitation>;0;2;
8732;1;8741;2016-08-08T14:46:57.927;1;60;6440;5266;2016-08-09T15:44:38.243;2016-08-11T22:03:07.557;Effectiveness of Plant Based Diet to losing weight;<diet>;2;3;
8733;1;;2016-08-08T18:18:50.577;1;155;43;6563;2017-02-07T05:10:40.020;2017-02-07T05:10:40.020;What are the long-term side effects of intramuscular oil injection?;<injections><oil><weightlifting><deltoid-muscle><biceps>;0;0;
8734;2;;2016-08-08T20:12:39.150;2;;3002;;;2016-08-08T20:12:39.150;;;;0;
8736;2;;2016-08-08T21:31:24.707;1;;6444;;;2016-08-08T21:31:24.707;;;;0;
8738;2;;2016-08-09T06:28:50.713;4;;167;;;2016-08-09T06:28:50.713;;;;0;
8739;1;;2016-08-09T07:34:55.793;4;62;3698;3698;2016-08-09T09:21:44.930;2016-08-12T06:39:39.820;Does tightening abdominal muscles reduce abdominal fat?;<exercise><body-fat>;2;0;
8740;2;;2016-08-09T09:32:46.073;2;;5266;5266;2016-08-12T06:39:39.820;2016-08-12T06:39:39.820;;;;0;
8741;2;;2016-08-09T11:35:23.557;1;;5266;5266;2016-08-10T12:09:00.030;2016-08-10T12:09:00.030;;;;0;
8742;1;;2016-08-09T11:36:22.590;2;60;413;;;2016-12-04T15:30:48.350;TReatment for open blisters;<wound-care>;1;2;1
8743;2;;2016-08-09T12:21:18.000;0;;2588;;;2016-08-09T12:21:18.000;;;;1;
8744;1;;2016-08-09T12:26:03.783;0;12;2588;;;2016-08-09T12:26:03.783;Improve suppleness and muscles flexibility using diet;<muscle><stretching>;0;0;
8745;2;;2016-08-09T14:10:40.973;1;;5266;;;2016-08-09T14:10:40.973;;;;0;
8746;1;;2016-08-09T14:33:59.240;1;19;1042;;;2016-08-09T14:33:59.240;Is it safe to eat fruit with the skin having cleaned it only with water?;<food-safety><food-poisoning><chemical>;0;0;1
8747;1;8781;2016-08-09T15:35:45.190;3;66;6412;6563;2017-02-10T05:48:57.200;2017-02-10T05:48:57.200;Preventing thrombosis during long distance travels;<prevention><thrombosis><calf-muscles-calves>;2;0;
8748;2;;2016-08-09T16:08:17.860;-1;;6447;6447;2016-08-09T17:31:20.760;2016-08-09T17:31:20.760;;;;0;
8749;2;;2016-08-09T16:08:32.437;4;;6412;6412;2016-08-12T20:04:22.797;2016-08-12T20:04:22.797;;;;2;
8750;1;;2016-08-09T16:30:20.710;2;14;5170;;;2016-08-09T16:30:20.710;Air Cooler and Health Issues;<allergy><common-cold><air-quality>;0;0;
